state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,arrival_qty,price_unit,arrival_unit
Madhya Pradesh,Chhindwara,Amarwda APMC,Maize,Yellow,FAQ,2026-01-20,1500.0,1764.0,1700.0,1047.18,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Chhindwara,Amarwda APMC,Maize,Yellow,Non-FAQ,2026-01-20,1625.0,1675.0,1675.0,68.391,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Chhindwara,Amarwda APMC,Maize,Local,FAQ,2026-01-20,1500.0,1748.0,1600.0,1640.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Morena,Ambaha APMC,Bajra(Pearl Millet/Cumbu),Millet,Non-FAQ,2026-01-20,2100.0,2110.0,2100.0,12.3,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Morena,Ambaha APMC,Mustard,Mustard,FAQ,2026-01-20,6500.0,6500.0,6500.0,2.2,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Morena,Ambaha APMC,Wheat,Wheat,FAQ,2026-01-20,2525.0,2525.0,2525.0,2.6,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Anjad APMC,Cotton,Without Ginned Cotton,FAQ,2026-01-20,6030.0,7550.0,7550.0,3.38,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Anjad APMC,Maize,Yellow,FAQ,2026-01-20,1431.0,1600.0,1500.0,302.925,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Anjad APMC,Maize,Local,FAQ,2026-01-20,1430.0,1650.0,1550.0,251.48000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Anupur,Anuppur APMC,Kodo Millet(Varagu),Kondo,FAQ,2026-01-20,2300.0,2300.0,2300.0,8.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Anupur,Anuppur APMC,Kutki,Kutki,FAQ,2026-01-20,4200.0,4200.0,4200.0,6.9,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Anupur,Anuppur APMC,Soyabean,Soyabeen,Non-FAQ,2026-01-20,4151.0,4151.0,4151.0,32.800000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Anupur,Anuppur APMC,Wheat,Wheat,Non-FAQ,2026-01-20,2450.0,2500.0,2500.0,8.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Guna,Aron APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-20,4910.0,5230.0,5230.0,4.21,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Guna,Aron APMC,Maize,Local,Non-FAQ,2026-01-20,1465.0,1622.0,1500.0,49.078,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Guna,Aron APMC,Maize,Local,FAQ,2026-01-20,1250.0,1760.0,1500.0,1857.6570000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Guna,Aron APMC,Soyabean,Soyabeen,FAQ,2026-01-20,4460.0,4685.0,4685.0,1.5910000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Guna,Aron APMC,Wheat,Wheat,FAQ,2026-01-20,2447.0,2550.0,2550.0,11.215000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-20,4761.0,5296.0,5070.0,41.562000000000005,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Coriander(Leaves),Coriander,FAQ,2026-01-20,8300.0,9860.0,9150.0,10.982,Rs./Bundle,Bundle
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Lak(Teora),Tiwada,FAQ,2026-01-20,2165.0,3481.0,3481.0,10.041,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Lentil(Masur)(Whole),Masur Dal,FAQ,2026-01-20,5630.0,5791.0,5630.0,3.013,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Maize,Local,FAQ,2026-01-20,1320.0,1750.0,1570.0,1743.207,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Mustard,Mustard,FAQ,2026-01-20,4075.0,6591.0,6591.0,3.918,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Paddy(Common),Dhan,FAQ,2026-01-20,2370.0,3765.0,3600.0,477.78900000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Paddy(Common),Paddy,FAQ,2026-01-20,3580.0,3580.0,3580.0,4.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Soyabean,Soyabeen,FAQ,2026-01-20,3711.0,5635.0,5100.0,149.443,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,Wheat,Wheat,FAQ,2026-01-20,2375.0,3775.0,2600.0,340.456,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ashoknagar,Ashoknagar APMC,buttery,Buttery,FAQ,2026-01-20,3280.0,4555.0,4555.0,4.98,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-20,3002.0,7500.0,5601.0,28.558999999999997,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Bengal Gram(Gram)(Whole),Chana Kabuli,FAQ,2026-01-20,5000.0,8081.0,7500.0,27.355000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Garlic,Garlic,FAQ,2026-01-20,4400.0,10700.0,4400.0,2.9120000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,2026-01-20,5000.0,8301.0,8301.0,4.71,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Lentil(Masur)(Whole),Masur Dal,FAQ,2026-01-20,4500.0,6000.0,6000.0,3.9000000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Maize,Local,FAQ,2026-01-20,1452.0,1600.0,1574.0,74.613,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Mustard,Sarson(Black),FAQ,2026-01-20,5557.0,5557.0,5557.0,0.122,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-20,7201.0,7301.0,7301.0,0.47100000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Soyabean,Soyabeen,FAQ,2026-01-20,2860.0,6570.0,5380.0,298.404,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Wheat,Wheat,FAQ,2026-01-20,2401.0,3501.0,2681.0,284.27500000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Ashta APMC,Wheat,Mill Quality,FAQ,2026-01-20,2491.0,2491.0,2491.0,1.3090000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Babai APMC,Paddy(Common),Basmati,FAQ,2026-01-20,3625.0,3650.0,3650.0,35.7,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Babai APMC,Wheat,Mill Quality,FAQ,2026-01-20,2460.0,2460.0,2460.0,5.16,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Chhatarpur,Badamalhera APMC,Maize,Local,Non-FAQ,2026-01-20,1535.0,1550.0,1550.0,37.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Chhatarpur,Badamalhera APMC,Soyabean,Soyabeen,FAQ,2026-01-20,4950.0,5405.0,5405.0,26.32,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Chhatarpur,Badamalhera APMC,Wheat,Mill Quality,Non-FAQ,2026-01-20,2470.0,2620.0,2560.0,274.90000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,2026-01-20,4810.0,5205.0,5205.0,1.129,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Black Gram(Urd Beans)(Whole),Urda/Urd,Non-FAQ,2026-01-20,4860.0,4860.0,4860.0,0.35600000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Maize,Local,FAQ,2026-01-20,1250.0,1660.0,1550.0,343.172,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Maize,Local,Non-FAQ,2026-01-20,1000.0,1805.0,1500.0,2003.078,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Mustard,Mustard,Non-FAQ,2026-01-20,5900.0,5900.0,5900.0,1.084,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Paddy(Common),Red,Non-FAQ,2026-01-20,1775.0,1775.0,1775.0,1.548,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Soyabean,Soyabeen,Non-FAQ,2026-01-20,5160.0,5240.0,5240.0,5.518000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Wheat,Wheat,FAQ,2026-01-20,2730.0,2730.0,2730.0,4.598,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Badarwas APMC,Wheat,Wheat,Non-FAQ,2026-01-20,2470.0,2850.0,2550.0,26.569000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-20,3801.0,6440.0,5299.0,1.615,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,2026-01-20,5200.0,5200.0,5200.0,0.8,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Black Gram(Urd Beans)(Whole),Urda/Urd,FAQ,2026-01-20,6300.0,6601.0,6601.0,0.377,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Garlic,Garlic,FAQ,2026-01-20,615.0,8500.0,8500.0,1.8710000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Green Peas,Pea,FAQ,2026-01-20,1000.0,5275.0,3750.0,13.406,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,2026-01-20,4000.0,8800.0,7800.0,15.079,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Soyabean,Yellow,FAQ,2026-01-20,1500.0,6900.0,5400.0,475.163,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Badnagar APMC,Wheat,Wheat,FAQ,2026-01-20,2356.0,3025.0,2685.0,56.829,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-20,5160.0,5160.0,5160.0,0.045000000000000005,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Cotton,Without Ginned Cotton,FAQ,2026-01-20,7300.0,7550.0,7406.0,16.501,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Garlic,Garlic,FAQ,2026-01-20,2200.0,3100.0,3100.0,15.350000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,2026-01-20,5900.0,8465.0,8465.0,0.39,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Maize,Local,FAQ,2026-01-20,1465.0,1825.0,1700.0,16.608,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Soyabean,Yellow,Non-FAQ,2026-01-20,4990.0,4990.0,4990.0,2.318,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Soyabean,Soyabeen,FAQ,2026-01-20,5171.0,5171.0,5171.0,4.36,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Soyabean,Yellow,FAQ,2026-01-20,2700.0,6500.0,5475.0,280.452,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Wheat,Wheat,FAQ,2026-01-20,2351.0,2910.0,2720.0,83.29500000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dhar,Badnawar APMC,Wheat,Wheat-Organic,FAQ,2026-01-20,2210.0,2210.0,2210.0,12.100000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Badod APMC,Soyabean,Soyabeen,Non-FAQ,2026-01-20,4788.0,5486.0,5486.0,1.6440000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Badod APMC,Wheat,Wheat,Non-FAQ,2026-01-20,2493.0,2599.0,2599.0,2.095,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Khargone,Badwaha APMC,Cotton,Without Ginned Cotton,FAQ,2026-01-20,4365.0,7615.0,7260.0,69.354,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Khargone,Badwaha APMC,Cotton,Without Ginned Cotton,Non-FAQ,2026-01-20,4520.0,4560.0,4560.0,7.542000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Khargone,Badwaha APMC,Maize,Local,FAQ,2026-01-20,1190.0,1600.0,1545.0,77.40800000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Khargone,Badwaha APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-20,5890.0,6345.0,6345.0,5.229,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Khargone,Badwaha APMC,Wheat,Wheat,FAQ,2026-01-20,2370.0,2635.0,2635.0,7.777,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Badwani APMC,Maize,Yellow,FAQ,2026-01-20,1400.0,1550.0,1505.0,88.4,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Badwani APMC,Wheat,Wheat,FAQ,2026-01-20,2605.0,2650.0,2650.0,28.400000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Bagli APMC,Maize,Yellow,Non-FAQ,2026-01-20,1300.0,1626.0,1621.0,82.62,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Bagli APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),Non-FAQ,2026-01-20,5899.0,6601.0,6601.0,1.486,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Bagli APMC,Wheat,Mill Quality,Non-FAQ,2026-01-20,2425.0,2425.0,2425.0,0.11599999999999999,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Rewa,Baikunthpur APMC,Kodo Millet(Varagu),Kondo,FAQ,2026-01-20,2200.0,2230.0,2230.0,10.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Rewa,Baikunthpur APMC,Mustard,Mustard,Non-FAQ,2026-01-20,6000.0,6000.0,6000.0,2.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Rewa,Baikunthpur APMC,Wheat,Wheat,FAQ,2026-01-20,2535.0,2550.0,2540.0,18.635,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Rewa,Baikunthpur APMC,Wheat,Mill Quality,Non-FAQ,2026-01-20,2450.0,2565.0,2550.0,100.07000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Rewa,Baikunthpur APMC,Wheat,Mill Quality,FAQ,2026-01-20,2540.0,2545.0,2545.0,8.455,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Baktara APMC,Paddy(Common),Basmati,Non-FAQ,2026-01-20,3865.0,4001.0,4001.0,94.72500000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Baktara APMC,Paddy(Common),Basmati,FAQ,2026-01-20,2911.0,4051.0,3851.0,728.95,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Baktara APMC,Wheat,Wheat,FAQ,2026-01-20,2499.0,2499.0,2499.0,4.2,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Balaghat,Balaghat APMC,Paddy(Common),Paddy,FAQ,2026-01-20,1805.0,2020.0,2020.0,41.24,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Balaghat,Balaghat APMC,Wheat,Wheat,FAQ,2026-01-20,2200.0,2200.0,2200.0,2.7,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Balwadi APMC,Maize,Local,FAQ,2026-01-20,1500.0,1580.0,1550.0,56.84,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Balwadi APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-20,6450.0,6700.0,6500.0,48.648,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Bamora APMC,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,2026-01-20,4780.0,5150.0,5000.0,7.305,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Bamora APMC,Lentil(Masur)(Whole),Local,FAQ,2026-01-20,5871.0,5871.0,5871.0,0.18200000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Bamora APMC,Maize,Local,FAQ,2026-01-20,1399.0,1440.0,1440.0,2.74,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Bamora APMC,Soyabean,Yellow,FAQ,2026-01-20,5000.0,5300.0,5300.0,0.8810000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Bamora APMC,Wheat,Mill Quality,FAQ,2026-01-20,2525.0,2680.0,2680.0,4.599,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Banapura APMC,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,2026-01-20,3333.0,5251.0,4601.0,8.795,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Banapura APMC,Maize,Yellow,FAQ,2026-01-20,1251.0,1676.0,1640.0,1614.4700000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Banapura APMC,Maize,Yellow,Non-FAQ,2026-01-20,1635.0,1641.0,1640.0,72.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Banapura APMC,Maize,Local,Non-FAQ,2026-01-20,1200.0,1200.0,1200.0,12.32,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Banapura APMC,Soyabean,Yellow,FAQ,2026-01-20,4699.0,5149.0,5149.0,10.07,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Banapura APMC,Wheat,Local,FAQ,2026-01-20,2400.0,2556.0,2535.0,286.065,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Banda APMC,Maize,Local,FAQ,2026-01-20,1450.0,1600.0,1555.0,261.362,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Banda APMC,Soyabean,Soyabeen,FAQ,2026-01-20,5200.0,5240.0,5240.0,0.2,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sagar,Banda APMC,Wheat,Wheat,FAQ,2026-01-20,2476.0,2505.0,2476.0,15.067,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Paddy(Common),Kranti,FAQ,2026-01-20,2000.0,2283.0,2283.0,3.6100000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Paddy(Common),Dhan,FAQ,2026-01-20,3401.0,3981.0,3701.0,273.395,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Paddy(Common),Puspa (MR 301),FAQ,2026-01-20,3500.0,3950.0,3900.0,228.579,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-20,6800.0,6800.0,6800.0,0.5900000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Soyabean,Soyabeen,FAQ,2026-01-20,4870.0,4870.0,4870.0,0.22000000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Wheat,Mill Quality,FAQ,2026-01-20,2300.0,2577.0,2300.0,66.98,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Bankhedi APMC,Wheat,Wheat,FAQ,2026-01-20,2575.0,2900.0,2900.0,70.15,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Barad APMC,Groundnut,Big (With Shell),FAQ,2026-01-20,5000.0,6715.0,6275.0,29.465,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Barad APMC,Maize,Local,FAQ,2026-01-20,1525.0,1599.0,1599.0,7.753,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Barad APMC,Mustard,Mustard,FAQ,2026-01-20,5026.0,6925.0,6290.0,66.139,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Barad APMC,Soyabean,Soyabeen,Non-FAQ,2026-01-20,3400.0,3400.0,3400.0,0.119,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Barad APMC,Soyabean,Soyabeen,FAQ,2026-01-20,4850.0,5350.0,5200.0,103.55000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Barad APMC,Wheat,Wheat,FAQ,2026-01-20,2400.0,2598.0,2598.0,18.306,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Bareli APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-20,4301.0,5530.0,5530.0,5.675000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Bareli APMC,Lak(Teora),Tiwada,FAQ,2026-01-20,3170.0,3170.0,3170.0,0.30000000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Bareli APMC,Paddy(Common),Puspa (MR 301),FAQ,2026-01-20,3685.0,3950.0,3900.0,187.98900000000003,Rs./Quintal,Metric Tonnes
